Time,Instrument,Gain
01:59.208,instruments/hide_3-28b_soft.wav,0.2
01:59.208,instruments/hide_0-03.wav,0.4
01:59.397,instruments/hide_1-46.wav,0.4
01:59.400,instruments/hide_2-50.wav,0.4
01:59.401,instruments/little_god_stick_01.wav,0.22
01:59.402,instruments/hide_0-20.wav,0.4
01:59.404,instruments/hide_3-29.wav,0.4
01:59.405,instruments/hide_3-38b.wav,0.35000000000000003
01:59.407,instruments/hide_2-48.wav,0.4
01:59.594,instruments/hide_0-08.wav,0.4
01:59.595,instruments/24_hours_kick_01.wav,0.77
01:59.597,instruments/reeling_hat_01.wav,0.23
01:59.599,instruments/hide_0-28.wav,0.4
01:59.602,instruments/hide_3-35.wav,0.30000000000000004
01:59.602,instruments/double-bass_Fs2_025_fortissimo_arco-normal.wav,0.26
01:59.604,instruments/hide_3-30b.wav,0.30000000000000004
01:59.608,instruments/double-bass_Fs2_025_forte_arco-normal.wav,0.26
01:59.608,instruments/little_god_stick_01.wav,0.23
01:59.792,instruments/hide_0-53.wav,0.4
01:59.792,instruments/little_god_stick_01.wav,0.25
01:59.794,instruments/hide_3-29b.wav,0.4
01:59.795,instruments/hide_3-39.wav,0.35000000000000003
01:59.797,instruments/hide_1-52.wav,0.4
01:59.807,instruments/hide_2-53.wav,0.4
01:59.992,instruments/hide_3-29_soft.wav,0.2
01:59.992,instruments/hide_0-03.wav,0.4
01:59.992,instruments/double-bass_Fs2_025_forte_arco-normal.wav,0.26
01:59.993,instruments/double-bass_Fs2_05_piano_arco-normal.wav,0.2
01:59.997,instruments/reeling_kick_01.wav,0.94
01:59.999,instruments/little_god_stick_01.wav,0.26
02:00.0,instruments/hide_3-25_soft.wav,0.2
02:00.1,instruments/24_hours_kick_01.wav,0.74
02:00.2,instruments/hide_0-12.wav,0.4
02:00.3,instruments/reeling_hat_01.wav,0.26
02:00.8,instruments/double-bass_Fs2_025_fortissimo_arco-normal.wav,0.26
02:00.200,instruments/hide_3-30.wav,0.4
02:00.200,instruments/hide_3-24.wav,0.35000000000000003
02:00.200,instruments/hide_2-54.wav,0.4
02:00.203,instruments/hide_1-46.wav,0.4
02:00.204,instruments/hide_0-55.wav,0.4
02:00.204,instruments/little_god_stick_01.wav,0.27
02:00.205,instruments/hide_2-50.wav,0.4
02:00.392,instruments/double-bass_Fs2_025_fortissimo_arco-normal.wav,0.26
02:00.394,instruments/hide_3-32.wav,0.30000000000000004
02:00.394,instruments/little_god_stick_01.wav,0.29
02:00.398,instruments/double-bass_Fs2_025_forte_arco-normal.wav,0.26
02:00.400,instruments/hide_0-08.wav,0.4
02:00.405,instruments/hide_0-28.wav,0.4
02:00.407,instruments/24_hours_kick_01.wav,0.71
02:00.409,instruments/hide_3-36.wav,0.30000000000000004
02:00.409,instruments/reeling_hat_01.wav,0.29
02:00.591,instruments/hide_2-53.wav,0.4
02:00.596,instruments/hide_2-55.wav,0.4
02:00.600,instruments/hide_1-50.wav,0.4
02:00.600,instruments/little_god_stick_01.wav,0.31
02:00.603,instruments/hide_1-52.wav,0.4
02:00.606,instruments/hide_3-30b.wav,0.4
02:00.607,instruments/hide_3-24b.wav,0.35000000000000003
02:00.791,instruments/reeling_hat_01.wav,0.32
02:00.797,instruments/24_hours_kick_01.wav,0.68
02:00.799,instruments/hide_3-29b_soft.wav,0.2
02:00.799,instruments/hide_0-03.wav,0.4
02:00.799,instruments/double-bass_Fs2_025_fortissimo_arco-normal.wav,0.26
02:00.800,instruments/double-bass_Fs2_05_piano_arco-normal.wav,0.2
02:00.803,instruments/reeling_kick_01.wav,0.88
02:00.804,instruments/double-bass_Fs2_025_forte_arco-normal.wav,0.26
02:00.805,instruments/hide_3-25b_soft.wav,0.2
02:00.806,instruments/little_god_stick_01.wav,0.32
02:00.809,instruments/hide_0-12.wav,0.4
02:00.995,instruments/hide_2-50.wav,0.4
02:00.996,instruments/hide_3-32.wav,0.4
02:00.996,instruments/little_god_stick_01.wav,0.34
02:00.997,instruments/hide_3-25.wav,0.35000000000000003
02:00.997,instruments/hide_2-48.wav,0.4
02:01.8,instruments/hide_0-20.wav,0.4
02:01.9,instruments/hide_1-46.wav,0.4
02:01.191,instruments/hide_3-37.wav,0.30000000000000004
02:01.194,instruments/double-bass_Fs2_025_forte_arco-normal.wav,0.26
02:01.195,instruments/hide_0-28.wav,0.4
02:01.198,instruments/reeling_hat_01.wav,0.36
02:01.200,instruments/hide_3-32b.wav,0.30000000000000004
02:01.202,instruments/little_god_stick_01.wav,0.36
02:01.203,instruments/24_hours_kick_01.wav,0.64
02:01.205,instruments/double-bass_Fs2_025_fortissimo_arco-normal.wav,0.26
02:01.206,instruments/hide_0-08.wav,0.4
02:01.393,instruments/hide_1-52.wav,0.4
02:01.398,instruments/hide_2-53.wav,0.4
02:01.399,instruments/hide_0-53.wav,0.4
02:01.402,instruments/hide_3-32b.wav,0.4
02:01.402,instruments/hide_3-25b.wav,0.35000000000000003
02:01.409,instruments/hide_3-20.wav,0.4
02:01.409,instruments/little_god_stick_01.wav,0.38
02:01.591,instruments/reeling_kick_01.wav,0.8
02:01.593,instruments/hide_0-12.wav,0.4
02:01.593,instruments/hide_3-24_soft.wav,0.2
02:01.593,instruments/little_god_stick_01.wav,0.4
02:01.595,instruments/hide_3-28_soft.wav,0.2
02:01.595,instruments/double-bass_Fs2_025_forte_arco-normal.wav,0.26
02:01.599,instruments/24_hours_kick_01.wav,0.6000000000000001
02:01.600,instruments/reeling_hat_01.wav,0.4
02:01.603,instruments/double-bass_Fs2_05_piano_arco-normal.wav,0.2
02:01.606,instruments/double-bass_Fs2_025_fortissimo_arco-normal.wav,0.26
02:01.608,instruments/hide_0-03.wav,0.4
02:01.794,instruments/hide_0-55.wav,0.4
02:01.797,instruments/hide_1-46.wav,0.4
02:01.799,instruments/hide_3-37b.wav,0.35000000000000003
02:01.800,instruments/hide_2-54.wav,0.4
02:01.800,instruments/little_god_stick_01.wav,0.4
02:01.801,instruments/hide_2-50.wav,0.4
02:01.809,instruments/hide_3-28.wav,0.4
02:01.994,instruments/hide_0-08.wav,0.4
02:01.996,instruments/double-bass_Fs2_025_fortissimo_arco-normal.wav,0.26
02:02.0,instruments/hide_0-28.wav,0.4
02:02.1,instruments/double-bass_Fs2_025_forte_arco-normal.wav,0.26
02:02.4,instruments/hide_3-30.wav,0.30000000000000004
02:02.5,instruments/little_god_stick_01.wav,0.4
02:02.5,instruments/24_hours_kick_01.wav,0.6000000000000001
02:02.6,instruments/hide_3-33.wav,0.30000000000000004
02:02.7,instruments/reeling_hat_01.wav,0.4
02:02.191,instruments/hide_3-28b.wav,0.4
02:02.195,instruments/little_god_stick_01.wav,0.4
02:02.196,instruments/hide_2-55.wav,0.4
02:02.198,instruments/hide_1-52.wav,0.4
02:02.204,instruments/hide_2-53.wav,0.4
02:02.204,instruments/hide_3-38.wav,0.35000000000000003
02:02.207,instruments/hide_1-50.wav,0.4
02:02.392,instruments/hide_0-03.wav,0.4
02:02.393,instruments/double-bass_Fs2_05_piano_arco-normal.wav,0.2
02:02.395,instruments/24_hours_kick_01.wav,0.6000000000000001
02:02.397,instruments/reeling_hat_01.wav,0.4
02:02.398,instruments/reeling_kick_01.wav,0.8
02:02.399,instruments/hide_3-24b_soft.wav,0.2
02:02.401,instruments/hide_3-28b_soft.wav,0.2
02:02.401,instruments/double-bass_Fs2_025_fortissimo_arco-normal.wav,0.26
02:02.401,instruments/little_god_stick_01.wav,0.4
02:02.402,instruments/hide_0-12.wav,0.4
02:02.407,instruments/double-bass_Fs2_025_forte_arco-normal.wav,0.26
02:02.594,instruments/hide_3-38b.wav,0.35000000000000003
02:02.598,instruments/hide_3-29.wav,0.4
02:02.602,instruments/hide_2-48.wav,0.4
02:02.602,instruments/hide_1-46.wav,0.4
02:02.606,instruments/hide_2-50.wav,0.4
02:02.608,instruments/little_god_stick_01.wav,0.4
02:02.609,instruments/hide_0-20.wav,0.4
02:02.791,instruments/double-bass_Fs2_025_forte_arco-normal.wav,0.26
02:02.792,instruments/little_god_stick_01.wav,0.4
02:02.794,instruments/hide_3-30b.wav,0.30000000000000004
02:02.796,instruments/hide_3-35.wav,0.30000000000000004
02:02.800,instruments/hide_0-08.wav,0.4
02:02.800,instruments/24_hours_kick_01.wav,0.6000000000000001
02:02.802,instruments/reeling_hat_01.wav,0.4
02:02.805,instruments/hide_0-28.wav,0.4
02:02.808,instruments/double-bass_Fs2_025_fortissimo_arco-normal.wav,0.26
02:02.991,instruments/hide_3-20.wav,0.4
02:02.992,instruments/hide_2-53.wav,0.4
02:02.998,instruments/little_god_stick_01.wav,0.4
02:02.999,instruments/hide_0-53.wav,0.4
02:03.0,instruments/hide_3-39.wav,0.35000000000000003
02:03.3,instruments/hide_3-29b.wav,0.4
02:03.3,instruments/hide_1-52.wav,0.4
02:03.192,instruments/double-bass_Fs2_025_fortissimo_arco-normal.wav,0.26
02:03.198,instruments/hide_0-03.wav,0.4
02:03.198,instruments/double-bass_Fs2_025_forte_arco-normal.wav,0.26
02:03.200,instruments/double-bass_Fs2_05_piano_arco-normal.wav,0.2
02:03.203,instruments/reeling_kick_01.wav,0.8
02:03.204,instruments/little_god_stick_01.wav,0.4
02:03.205,instruments/hide_3-25_soft.wav,0.2
02:03.207,instruments/24_hours_kick_01.wav,0.6000000000000001
02:03.208,instruments/hide_3-29_soft.wav,0.2
02:03.208,instruments/hide_0-12.wav,0.4
02:03.209,instruments/reeling_hat_01.wav,0.4
02:03.393,instruments/hide_3-30.wav,0.4
02:03.394,instruments/little_god_stick_01.wav,0.4
02:03.395,instruments/hide_2-50.wav,0.4
02:03.395,instruments/hide_0-55.wav,0.4
02:03.406,instruments/hide_2-54.wav,0.4
02:03.407,instruments/hide_3-24.wav,0.35000000000000003
02:03.409,instruments/hide_1-46.wav,0.4
02:03.591,instruments/reeling_hat_01.wav,0.4
02:03.594,instruments/hide_0-28.wav,0.4
02:03.597,instruments/24_hours_kick_01.wav,0.6000000000000001
02:03.599,instruments/double-bass_Fs2_025_fortissimo_arco-normal.wav,0.26
02:03.600,instruments/hide_3-32.wav,0.30000000000000004
02:03.600,instruments/little_god_stick_01.wav,0.4
02:03.602,instruments/hide_3-36.wav,0.30000000000000004
02:03.604,instruments/double-bass_Fs2_025_forte_arco-normal.wav,0.26
02:03.606,instruments/hide_0-08.wav,0.4
02:03.793,instruments/hide_1-52.wav,0.4
02:03.796,instruments/hide_3-24b.wav,0.35000000000000003
02:03.798,instruments/hide_2-53.wav,0.4
02:03.800,instruments/hide_3-30b.wav,0.4
02:03.802,instruments/hide_2-55.wav,0.4
02:03.806,instruments/little_god_stick_01.wav,0.4
02:03.807,instruments/hide_1-50.wav,0.4
02:03.992,instruments/hide_3-29b_soft.wav,0.2
02:03.992,instruments/hide_0-12.wav,0.4
02:03.993,instruments/reeling_kick_01.wav,0.8
02:03.994,instruments/double-bass_Fs2_025_forte_arco-normal.wav,0.26
02:03.995,instruments/hide_3-25b_soft.wav,0.2
02:03.996,instruments/little_god_stick_01.wav,0.4
02:03.998,instruments/reeling_hat_01.wav,0.4
02:04.2,instruments/24_hours_kick_01.wav,0.6000000000000001
02:04.4,instruments/hide_0-03.wav,0.4
02:04.4,instruments/double-bass_Fs2_025_fortissimo_arco-normal.wav,0.26
02:04.5,instruments/double-bass_Fs2_05_piano_arco-normal.wav,0.2
02:04.191,instruments/hide_1-46.wav,0.4
02:04.193,instruments/hide_0-20.wav,0.4
02:04.201,instruments/hide_2-50.wav,0.4
02:04.202,instruments/hide_3-25.wav,0.35000000000000003
02:04.202,instruments/little_god_stick_01.wav,0.4
02:04.203,instruments/hide_2-48.wav,0.4
02:04.206,instruments/hide_3-32.wav,0.4
02:04.394,instruments/double-bass_Fs2_025_fortissimo_arco-normal.wav,0.26
02:04.396,instruments/hide_0-08.wav,0.4
02:04.400,instruments/hide_0-28.wav,0.4
02:04.400,instruments/double-bass_Fs2_025_forte_arco-normal.wav,0.26
02:04.403,instruments/reeling_hat_01.wav,0.4
02:04.406,instruments/hide_3-32b.wav,0.30000000000000004
02:04.408,instruments/hide_3-37.wav,0.30000000000000004
02:04.408,instruments/little_god_stick_01.wav,0.4
02:04.409,instruments/24_hours_kick_01.wav,0.6000000000000001
02:04.591,instruments/hide_3-20.wav,0.4
02:04.592,instruments/little_god_stick_01.wav,0.4
02:04.596,instruments/hide_3-32b.wav,0.4
02:04.600,instruments/hide_1-52.wav,0.4
02:04.604,instruments/hide_2-53.wav,0.4
02:04.605,instruments/hide_0-53.wav,0.4
02:04.609,instruments/hide_3-25b.wav,0.35000000000000003
02:04.791,instruments/hide_0-03.wav,0.4
02:04.793,instruments/double-bass_E2_05_mezzo-piano_arco-normal.wav,0.2
02:04.796,instruments/double-bass_E2_025_forte_arco-normal.wav,0.26
02:04.799,instruments/hide_0-12.wav,0.4
02:04.800,instruments/hide_3-24_soft.wav,0.2
02:04.801,instruments/hide_3-28_soft.wav,0.2
02:04.801,instruments/double-bass_E2_025_mezzo-forte_arco-normal.wav,0.26
02:04.807,instruments/still_a_child_kick_01.wav,1.0
02:04.991,instruments/hide_3-28.wav,0.4
02:05.0,instruments/hide_0-55.wav,0.4
02:05.2,instruments/hide_1-46.wav,0.4
02:05.5,instruments/hide_3-37b.wav,0.35000000000000003
02:05.6,instruments/hide_2-54.wav,0.4
02:05.8,instruments/hide_2-50.wav,0.4
02:05.194,instruments/hide_3-30.wav,0.30000000000000004
02:05.196,instruments/hide_3-33.wav,0.30000000000000004
02:05.200,instruments/hide_0-08.wav,0.4
02:05.202,instruments/double-bass_E2_025_forte_arco-normal.wav,0.26
02:05.207,instruments/hide_0-28.wav,0.4
02:05.208,instruments/double-bass_E2_025_mezzo-forte_arco-normal.wav,0.26
02:05.394,instruments/hide_2-53.wav,0.4
02:05.395,instruments/hide_3-38.wav,0.35000000000000003
02:05.397,instruments/hide_3-28b.wav,0.4
02:05.397,instruments/hide_1-50.wav,0.4
02:05.402,instruments/hide_2-55.wav,0.4
02:05.403,instruments/hide_1-52.wav,0.4
02:05.592,instruments/double-bass_E2_025_mezzo-forte_arco-normal.wav,0.26
02:05.598,instruments/hide_0-03.wav,0.4
02:05.600,instruments/double-bass_E2_05_mezzo-piano_arco-normal.wav,0.2
02:05.606,instruments/hide_3-24b_soft.wav,0.2
02:05.607,instruments/hide_3-28b_soft.wav,0.2
02:05.608,instruments/hide_0-12.wav,0.4
02:05.609,instruments/double-bass_E2_025_forte_arco-normal.wav,0.26
02:05.792,instruments/hide_0-20.wav,0.4
02:05.795,instruments/hide_2-50.wav,0.4
02:05.800,instruments/hide_3-38b.wav,0.35000000000000003
02:05.803,instruments/hide_3-29.wav,0.4
02:05.809,instruments/hide_2-48.wav,0.4
02:05.809,instruments/hide_1-46.wav,0.4
02:05.993,instruments/double-bass_E2_025_forte_arco-normal.wav,0.26
02:05.994,instruments/hide_0-28.wav,0.4
02:05.999,instruments/double-bass_E2_025_mezzo-forte_arco-normal.wav,0.26
02:06.0,instruments/hide_3-30b.wav,0.30000000000000004
02:06.1,instruments/hide_3-35.wav,0.30000000000000004
02:06.6,instruments/hide_0-08.wav,0.4
02:06.193,instruments/hide_3-29b.wav,0.4
02:06.193,instruments/hide_1-52.wav,0.4
02:06.197,instruments/hide_3-20.wav,0.4
02:06.198,instruments/hide_2-53.wav,0.4
02:06.205,instruments/hide_0-53.wav,0.4
02:06.207,instruments/hide_3-39.wav,0.35000000000000003
02:06.391,instruments/hide_3-29_soft.wav,0.2
02:06.392,instruments/hide_0-12.wav,0.4
02:06.396,instruments/hide_3-25_soft.wav,0.2
02:06.397,instruments/still_a_child_kick_01.wav,1.0
02:06.399,instruments/double-bass_E2_025_forte_arco-normal.wav,0.26
02:06.404,instruments/hide_0-03.wav,0.4
02:06.404,instruments/double-bass_E2_025_mezzo-forte_arco-normal.wav,0.26
02:06.406,instruments/double-bass_E2_05_mezzo-piano_arco-normal.wav,0.2
02:06.591,instruments/hide_1-46.wav,0.4
02:06.596,instruments/hide_2-54.wav,0.4
02:06.597,instruments/hide_3-24.wav,0.35000000000000003
02:06.600,instruments/hide_3-30.wav,0.4
02:06.600,instruments/hide_0-55.wav,0.4
02:06.601,instruments/hide_2-50.wav,0.4
02:06.794,instruments/double-bass_E2_025_mezzo-forte_arco-normal.wav,0.26
02:06.796,instruments/hide_0-08.wav,0.4
02:06.800,instruments/hide_0-28.wav,0.4
02:06.805,instruments/double-bass_E2_025_forte_arco-normal.wav,0.26
02:06.806,instruments/hide_3-32.wav,0.30000000000000004
02:06.808,instruments/hide_3-36.wav,0.30000000000000004
02:06.997,instruments/hide_1-50.wav,0.4
02:07.0,instruments/hide_1-52.wav,0.4
02:07.3,instruments/hide_3-24b.wav,0.35000000000000003
02:07.4,instruments/hide_2-53.wav,0.4
02:07.5,instruments/hide_3-30b.wav,0.4
02:07.8,instruments/hide_2-55.wav,0.4
02:07.194,instruments/hide_0-03.wav,0.4
02:07.195,instruments/double-bass_E2_025_forte_arco-normal.wav,0.26
02:07.196,instruments/double-bass_E2_05_mezzo-piano_arco-normal.wav,0.2
02:07.198,instruments/hide_3-29b_soft.wav,0.2
02:07.199,instruments/hide_0-12.wav,0.4
02:07.200,instruments/double-bass_E2_025_mezzo-forte_arco-normal.wav,0.26
02:07.201,instruments/hide_3-25b_soft.wav,0.2
02:07.395,instruments/hide_3-32.wav,0.4
02:07.398,instruments/hide_1-46.wav,0.4
02:07.399,instruments/hide_0-20.wav,0.4
02:07.408,instruments/hide_2-50.wav,0.4
02:07.409,instruments/hide_3-25.wav,0.35000000000000003
02:07.409,instruments/hide_2-48.wav,0.4
02:07.592,instruments/hide_3-37.wav,0.30000000000000004
02:07.596,instruments/hide_3-32b.wav,0.30000000000000004
02:07.601,instruments/double-bass_E2_025_forte_arco-normal.wav,0.26
02:07.602,instruments/hide_0-08.wav,0.4
02:07.607,instruments/hide_0-28.wav,0.4
02:07.607,instruments/double-bass_E2_025_mezzo-forte_arco-normal.wav,0.26
02:07.791,instruments/hide_3-25b.wav,0.35000000000000003
02:07.794,instruments/hide_2-53.wav,0.4
02:07.795,instruments/hide_0-53.wav,0.4
02:07.798,instruments/hide_3-20.wav,0.4
02:07.801,instruments/hide_3-32b.wav,0.4
02:07.806,instruments/hide_1-52.wav,0.4
02:07.991,instruments/double-bass_E2_025_forte_arco-normal.wav,0.26
02:07.993,instruments/hide_0-03.wav,0.4
02:07.997,instruments/double-bass_E2_05_mezzo-piano_arco-normal.wav,0.2
02:07.997,instruments/double-bass_E2_025_mezzo-forte_arco-normal.wav,0.26
02:08.3,instruments/hide_3-24_soft.wav,0.2
02:08.5,instruments/hide_0-12.wav,0.4
02:08.8,instruments/hide_3-28_soft.wav,0.2
02:08.8,instruments/still_a_child_kick_01.wav,1.0
02:08.192,instruments/hide_2-50.wav,0.4
02:08.197,instruments/hide_3-28.wav,0.4
02:08.199,instruments/hide_1-46.wav,0.4
02:08.206,instruments/hide_3-37b.wav,0.35000000000000003
02:08.207,instruments/hide_0-55.wav,0.4
02:08.208,instruments/hide_2-54.wav,0.4
02:08.395,instruments/hide_3-30.wav,0.30000000000000004
02:08.397,instruments/hide_0-28.wav,0.4
02:08.398,instruments/double-bass_E2_025_forte_arco-normal.wav,0.26
02:08.401,instruments/hide_0-08.wav,0.4
02:08.402,instruments/hide_3-33.wav,0.30000000000000004
02:08.403,instruments/double-bass_E2_025_mezzo-forte_arco-normal.wav,0.26
02:08.596,instruments/hide_3-38.wav,0.35000000000000003
02:08.598,instruments/hide_2-55.wav,0.4
02:08.600,instruments/hide_2-53.wav,0.4
02:08.603,instruments/hide_3-28b.wav,0.4
02:08.603,instruments/hide_1-50.wav,0.4
02:08.607,instruments/hide_1-52.wav,0.4
02:08.792,instruments/hide_3-28b_soft.wav,0.2
02:08.793,instruments/double-bass_E2_025_mezzo-forte_arco-normal.wav,0.26
02:08.800,instruments/hide_0-03.wav,0.4
02:08.803,instruments/double-bass_E2_05_mezzo-piano_arco-normal.wav,0.2
02:08.804,instruments/hide_0-12.wav,0.4
02:08.804,instruments/double-bass_E2_025_forte_arco-normal.wav,0.26
02:08.809,instruments/hide_3-24b_soft.wav,0.2
02:08.991,instruments/hide_2-48.wav,0.4
02:08.991,instruments/hide_2-50.wav,0.4
02:08.993,instruments/hide_3-29.wav,0.4
02:08.994,instruments/hide_0-20.wav,0.4
02:09.1,instruments/hide_3-38b.wav,0.35000000000000003
02:09.5,instruments/hide_1-46.wav,0.4
02:09.194,instruments/double-bass_E2_025_forte_arco-normal.wav,0.26
02:09.196,instruments/hide_0-28.wav,0.4
02:09.200,instruments/double-bass_E2_025_mezzo-forte_arco-normal.wav,0.26
02:09.201,instruments/hide_3-30b.wav,0.30000000000000004
02:09.208,instruments/hide_0-08.wav,0.4
02:09.209,instruments/hide_3-35.wav,0.30000000000000004
02:09.397,instruments/hide_1-52.wav,0.4
02:09.400,instruments/hide_3-29b.wav,0.4
02:09.400,instruments/hide_2-53.wav,0.4
02:09.404,instruments/hide_3-20.wav,0.4
02:09.406,instruments/hide_0-53.wav,0.4
02:09.408,instruments/hide_3-39.wav,0.35000000000000003
02:09.591,instruments/hide_3-25_soft.wav,0.2
02:09.592,instruments/still_a_child_kick_01.wav,1.14
02:09.594,instruments/hide_0-12.wav,0.4
02:09.599,instruments/hide_3-29_soft.wav,0.2
02:09.600,instruments/double-bass_E2_025_forte_arco-normal.wav,0.26
02:09.605,instruments/hide_0-03.wav,0.4
02:09.605,instruments/double-bass_E2_025_mezzo-forte_arco-normal.wav,0.26
02:09.609,instruments/double-bass_E2_05_mezzo-piano_arco-normal.wav,0.2
02:09.792,instruments/hide_3-24.wav,0.35000000000000003
02:09.792,instruments/hide_2-54.wav,0.4
02:09.795,instruments/hide_1-46.wav,0.4
02:09.798,instruments/hide_2-50.wav,0.4
02:09.802,instruments/hide_0-55.wav,0.4
02:09.805,instruments/hide_3-30.wav,0.4
02:09.992,instruments/hide_0-08.wav,0.4
